time_s,ref_deg,actual_deg,error_deg,current_A
4.469000000000000306e+00,9.000000000000000000e+01,8.968956064581790599e+01,3.104393541820901214e-01,7.091355266219381837e-02
4.469999999999999751e+00,9.000000000000000000e+01,8.968975095027745681e+01,3.102490497225384170e-01,7.085216048809098166e-02
4.471000000000000085e+00,9.000000000000000000e+01,8.968994117758487050e+01,3.100588224151265559e-01,7.079088234706362726e-02
4.472000000000000419e+00,9.000000000000000000e+01,8.969013132755793549e+01,3.098686724420620653e-01,7.072971785011855639e-02
4.472999999999999865e+00,9.000000000000000000e+01,8.969032140001566233e+01,3.096785999843439940e-01,7.066866660971590774e-02
4.474000000000000199e+00,9.000000000000000000e+01,8.969051139477824108e+01,3.094886052217626915e-01,7.060772823977096158e-02
4.475000000000000533e+00,9.000000000000000000e+01,8.969070131166711235e+01,3.092986883328873171e-01,7.054690235565030942e-02
4.475999999999999979e+00,9.000000000000000000e+01,8.969089115050491046e+01,3.091088494950909871e-01,7.048618857415546446e-02
4.477000000000000313e+00,9.000000000000000000e+01,8.969108091111544923e+01,3.089190888845509964e-01,7.042558651352298638e-02
4.477999999999999758e+00,9.000000000000000000e+01,8.969127059332372198e+01,3.087294066762741873e-01,7.036509579341987397e-02
4.479000000000000092e+00,9.000000000000000000e+01,8.969146019695594418e+01,3.085398030440587580e-01,7.030471603495166977e-02
4.480000000000000426e+00,9.000000000000000000e+01,8.969164972183946816e+01,3.083502781605325649e-01,7.024444686063802123e-02
4.480999999999999872e+00,9.000000000000000000e+01,8.969183916780285415e+01,3.081608321971401332e-01,7.018428789441583104e-02
4.482000000000000206e+00,9.000000000000000000e+01,8.969202853467581349e+01,3.079714653241811817e-01,7.012423876162784953e-02
4.482999999999999652e+00,9.000000000000000000e+01,8.969221782228920858e+01,3.077821777107848100e-01,7.006429908903499815e-02
4.483999999999999986e+00,9.000000000000000000e+01,8.969240703047509555e+01,3.075929695249097207e-01,7.000446850480326888e-02
4.485000000000000320e+00,9.000000000000000000e+01,8.969259615906662475e+01,3.074038409333697541e-01,6.994474663848943008e-02
4.485999999999999766e+00,9.000000000000000000e+01,8.969278520789816866e+01,3.072147921018336114e-01,6.988513312104308040e-02
4.487000000000000099e+00,9.000000000000000000e+01,8.969297417680516560e+01,3.070258231948377325e-01,6.982562758480287401e-02
4.488000000000000433e+00,9.000000000000000000e+01,8.969316306562423335e+01,3.068369343757608170e-01,6.976622966349765864e-02
4.488999999999999879e+00,9.000000000000000000e+01,8.969335187419312660e+01,3.066481258068747828e-01,6.970693899222538126e-02
4.490000000000000213e+00,9.000000000000000000e+01,8.969354060235069426e+01,3.064593976493065197e-01,6.964775520746717408e-02
4.490999999999999659e+00,9.000000000000000000e+01,8.969372924993692209e+01,3.062707500630761359e-01,6.958867794706712073e-02
4.491999999999999993e+00,9.000000000000000000e+01,8.969391781679291853e+01,3.060821832070841353e-01,6.952970685023834863e-02
4.493000000000000327e+00,9.000000000000000000e+01,8.969410630276088625e+01,3.058936972391114728e-01,6.947084155755425816e-02
4.493999999999999773e+00,9.000000000000000000e+01,8.969429470768415058e+01,3.057052923158449231e-01,6.941208171093744828e-02
4.495000000000000107e+00,9.000000000000000000e+01,8.969448303140711687e+01,3.055169685928773027e-01,6.935342695366394916e-02
4.496000000000000441e+00,9.000000000000000000e+01,8.969467127377529891e+01,3.053287262246945355e-01,6.929487693036166795e-02
4.496999999999999886e+00,9.000000000000000000e+01,8.969485943463530475e+01,3.051405653646883098e-01,6.923643128699583094e-02
4.498000000000000220e+00,9.000000000000000000e+01,8.969504751383480823e+01,3.049524861651945473e-01,6.917808967086255811e-02
4.498999999999999666e+00,9.000000000000000000e+01,8.969523551122256322e+01,3.047644887774295652e-01,6.911985173060503085e-02
4.500000000000000000e+00,9.000000000000000000e+01,8.969542342664843204e+01,3.045765733515663487e-01,6.906171711617795084e-02
4.501000000000000334e+00,9.000000000000000000e+01,8.969561125996330020e+01,3.043887400366966367e-01,6.900368547886842618e-02
4.501999999999999780e+00,9.000000000000000000e+01,8.969579901101916164e+01,3.042009889808434120e-01,6.894575647128051155e-02
4.503000000000000114e+00,9.000000000000000000e+01,8.969598667966901928e+01,3.040133203309737797e-01,6.888792974732868557e-02
4.504000000000000448e+00,9.000000000000000000e+01,8.969617426576698449e+01,3.038257342330115685e-01,6.883020496223639373e-02
4.504999999999999893e+00,9.000000000000000000e+01,8.969636176916819181e+01,3.036382308318119616e-01,6.877258177253944837e-02
4.506000000000000227e+00,9.000000000000000000e+01,8.969654918972879898e+01,3.034508102711996336e-01,6.871505983606646106e-02
4.506999999999999673e+00,9.000000000000000000e+01,8.969673652730604374e+01,3.032634726939560932e-01,6.865763881194615614e-02
4.508000000000000007e+00,9.000000000000000000e+01,8.969692378175818703e+01,3.030762182418195172e-01,6.860031836059940491e-02
4.509000000000000341e+00,9.000000000000000000e+01,8.969711095294448455e+01,3.028890470555103409e-01,6.854309814372896992e-02
4.509999999999999787e+00,9.000000000000000000e+01,8.969729804072528623e+01,3.027019592747186572e-01,6.848597782432495895e-02
4.511000000000000121e+00,9.000000000000000000e+01,8.969748504496189412e+01,3.025149550381037722e-01,6.842895706665526323e-02
4.512000000000000455e+00,9.000000000000000000e+01,8.969767196551667610e+01,3.023280344833202404e-01,6.837203553625481600e-02
4.512999999999999901e+00,9.000000000000000000e+01,8.969785880225299479e+01,3.021411977470045973e-01,6.831521289993014445e-02
4.514000000000000234e+00,9.000000000000000000e+01,8.969804555503519339e+01,3.019544449648011164e-01,6.825848882574971077e-02
4.514999999999999680e+00,9.000000000000000000e+01,8.969823222372866667e+01,3.017677762713363854e-01,6.820186298304964367e-02
4.516000000000000014e+00,9.000000000000000000e+01,8.969841880819974733e+01,3.015811918002572756e-01,6.814533504241644668e-02
4.517000000000000348e+00,9.000000000000000000e+01,8.969860530831580547e+01,3.013946916841929724e-01,6.808890467569563010e-02
4.517999999999999794e+00,9.000000000000000000e+01,8.969879172394519173e+01,3.012082760548056570e-01,6.803257155596831307e-02
4.519000000000000128e+00,9.000000000000000000e+01,8.969897805495723730e+01,3.010219450427651933e-01,6.797633535756389400e-02
4.520000000000000462e+00,9.000000000000000000e+01,8.969916430122222550e+01,3.008356987777747182e-01,6.792019575604785198e-02
4.520999999999999908e+00,9.000000000000000000e+01,8.969935046261144862e+01,3.006495373885448297e-01,6.786415242822572969e-02
4.522000000000000242e+00,9.000000000000000000e+01,8.969953653899716528e+01,3.004634610028321107e-01,6.780820505212475924e-02
4.522999999999999687e+00,9.000000000000000000e+01,8.969972253025257203e+01,3.002774697474261401e-01,6.775235330700177250e-02
4.524000000000000021e+00,9.000000000000000000e+01,8.969990843625184596e+01,3.000915637481497145e-01,6.769659687333617892e-02
4.525000000000000355e+00,9.000000000000000000e+01,8.970009425687013049e+01,2.999057431298713938e-01,6.764093543282076459e-02
4.525999999999999801e+00,9.000000000000000000e+01,8.970027999198347857e+01,2.997200080165182134e-01,6.758536866835937462e-02
4.527000000000000135e+00,9.000000000000000000e+01,8.970046564146893786e+01,2.995343585310633050e-01,6.752989626406946666e-02
4.528000000000000469e+00,9.000000000000000000e+01,8.970065120520447977e+01,2.993487947955253414e-01,6.747451790527109194e-02
4.528999999999999915e+00,9.000000000000000000e+01,8.970083668306899938e+01,2.991633169310071727e-01,6.741923327847529346e-02
4.530000000000000249e+00,9.000000000000000000e+01,8.970102207494232971e+01,2.989779250576701797e-01,6.736404207139672085e-02
4.530999999999999694e+00,9.000000000000000000e+01,8.970120738070525590e+01,2.987926192947469306e-01,6.730894397294168163e-02
4.532000000000000028e+00,9.000000000000000000e+01,8.970139260023945837e+01,2.986073997605414032e-01,6.725393867320383912e-02
4.533000000000000362e+00,9.000000000000000000e+01,8.970157773342755547e+01,2.984222665724414192e-01,6.719902586345716244e-02
4.533999999999999808e+00,9.000000000000000000e+01,8.970176278015307503e+01,2.982372198469190328e-01,6.714420523615516334e-02
4.535000000000000142e+00,9.000000000000000000e+01,8.970194774030046858e+01,2.980522596995300311e-01,6.708947648492641358e-02
4.536000000000000476e+00,9.000000000000000000e+01,8.970213261375506875e+01,2.978673862449270904e-01,6.703483930456709261e-02
4.536999999999999922e+00,9.000000000000000000e+01,8.970231740040313184e+01,2.976825995968722660e-01,6.698029339104029367e-02
4.538000000000000256e+00,9.000000000000000000e+01,8.970250210013179526e+01,2.974978998681989673e-01,6.692583844147970140e-02
4.538999999999999702e+00,9.000000000000000000e+01,8.970268671282912010e+01,2.973132871708754621e-01,6.687147415416302976e-02
4.540000000000000036e+00,9.000000000000000000e+01,8.970287123838403431e+01,2.971287616159666300e-01,6.681720022853129826e-02
4.541000000000000369e+00,9.000000000000000000e+01,8.970305567668634694e+01,2.969443233136469518e-01,6.676301636517315008e-02
4.541999999999999815e+00,9.000000000000000000e+01,8.970324002762677651e+01,2.967599723732256556e-01,6.670892226581832951e-02
4.543000000000000149e+00,9.000000000000000000e+01,8.970342429109687998e+01,2.965757089031216265e-01,6.665491763334574493e-02
4.544000000000000483e+00,9.000000000000000000e+01,8.970360846698910962e+01,2.963915330108883306e-01,6.660100217176859183e-02
4.544999999999999929e+00,9.000000000000000000e+01,8.970379255519679873e+01,2.962074448032017138e-01,6.654717558623653162e-02
4.546000000000000263e+00,9.000000000000000000e+01,8.970397655561413330e+01,2.960234443858724140e-01,6.649343758302496410e-02
4.546999999999999709e+00,9.000000000000000000e+01,8.970416046813612354e+01,2.958395318638714633e-01,6.643978786953205762e-02
4.548000000000000043e+00,9.000000000000000000e+01,8.970434429265871756e+01,2.956557073412792724e-01,6.638622615428943496e-02
4.549000000000000377e+00,9.000000000000000000e+01,8.970452802907864509e+01,2.954719709213494694e-01,6.633275214693226673e-02
4.549999999999999822e+00,9.000000000000000000e+01,8.970471167729351691e+01,2.952883227064831417e-01,6.627936555821628550e-02
4.551000000000000156e+00,9.000000000000000000e+01,8.970489523720178227e+01,2.951047627982163468e-01,6.622606610000919547e-02
4.552000000000000490e+00,9.000000000000000000e+01,8.970507870870271461e+01,2.949212912972835610e-01,6.617285348527240929e-02
4.552999999999999936e+00,9.000000000000000000e+01,8.970526209169645426e+01,2.947379083035415182e-01,6.611972742808622239e-02
4.554000000000000270e+00,9.000000000000000000e+01,8.970544538608395158e+01,2.945546139160453714e-01,6.606668764361334212e-02
4.554999999999999716e+00,9.000000000000000000e+01,8.970562859176699533e+01,2.943714082330107229e-01,6.601373384812003753e-02
4.556000000000000050e+00,9.000000000000000000e+01,8.970581170864817011e+01,2.941882913518261145e-01,6.596086575896173421e-02
4.557000000000000384e+00,9.000000000000000000e+01,8.970599473663094159e+01,2.940052633690531381e-01,6.590808309457768521e-02
4.557999999999999829e+00,9.000000000000000000e+01,8.970617767561954281e+01,2.938223243804520268e-01,6.585538557448343544e-02
4.559000000000000163e+00,9.000000000000000000e+01,8.970636052551903106e+01,2.936394744809686097e-01,6.580277291927869032e-02
4.560000000000000497e+00,9.000000000000000000e+01,8.970654328623525942e+01,2.934567137647347002e-01,6.575024485064037694e-02
4.560999999999999943e+00,9.000000000000000000e+01,8.970672595767493362e+01,2.932740423250676520e-01,6.569780109131456713e-02
4.562000000000000277e+00,9.000000000000000000e+01,8.970690853974548418e+01,2.930914602545088843e-01,6.564544136510661043e-02
4.562999999999999723e+00,9.000000000000000000e+01,8.970709103235520843e+01,2.929089676447857449e-01,6.559316539689591385e-02
4.564000000000000057e+00,9.000000000000000000e+01,8.970727343541317111e+01,2.927265645868237232e-01,6.554097291261760938e-02
4.565000000000000391e+00,9.000000000000000000e+01,8.970745574882921858e+01,2.925442511707853632e-01,6.548886363925410237e-02
4.565999999999999837e+00,9.000000000000000000e+01,8.970763797251397875e+01,2.923620274860186941e-01,6.543683730485097549e-02
4.567000000000000171e+00,9.000000000000000000e+01,8.970782010637888959e+01,2.921798936211085773e-01,6.538489363849067648e-02
4.568000000000000504e+00,9.000000000000000000e+01,8.970800215033614222e+01,2.919978496638637733e-01,6.533303237030427257e-02
4.568999999999999950e+00,9.000000000000000000e+01,8.970818410429869516e+01,2.918158957013042287e-01,6.528125323146753700e-02
4.570000000000000284e+00,9.000000000000000000e+01,8.970836596818031694e+01,2.916340318196865566e-01,6.522955595418616914e-02
4.570999999999999730e+00,9.000000000000000000e+01,8.970854774189550085e+01,2.914522581045041472e-01,6.517794027169884763e-02
4.572000000000000064e+00,9.000000000000000000e+01,8.970872942535950756e+01,2.912705746404868901e-01,6.512640591827556502e-02
4.573000000000000398e+00,9.000000000000000000e+01,8.970891101848839355e+01,2.910889815116015078e-01,6.507495262921314527e-02
4.573999999999999844e+00,9.000000000000000000e+01,8.970909252119895427e+01,2.909074788010512780e-01,6.502358014082840199e-02
4.575000000000000178e+00,9.000000000000000000e+01,8.970927393340868150e+01,2.907260665913143360e-01,6.497228819044975623e-02
4.576000000000000512e+00,9.000000000000000000e+01,8.970945525503590545e+01,2.905447449640927715e-01,6.492107651643322375e-02
4.576999999999999957e+00,9.000000000000000000e+01,8.970963648599965268e+01,2.903635140003507642e-01,6.486994485813651901e-02
4.578000000000000291e+00,9.000000000000000000e+01,8.970981762621968869e+01,2.901823737803146952e-01,6.481889295592248301e-02
4.578999999999999737e+00,9.000000000000000000e+01,8.970999867561653218e+01,2.900013243834729249e-01,6.476792055115791757e-02
4.580000000000000071e+00,9.000000000000000000e+01,8.971017963411141238e+01,2.898203658885887268e-01,6.471702738620978279e-02
4.581000000000000405e+00,9.000000000000000000e+01,8.971036050162632591e+01,2.896394983736747530e-01,6.466621320444695953e-02
4.581999999999999851e+00,9.000000000000000000e+01,8.971054127808396572e+01,2.894587219160312253e-01,6.461547775022151441e-02
4.583000000000000185e+00,9.000000000000000000e+01,8.971072196340774951e+01,2.892780365922458241e-01,6.456482076887734567e-02
4.584000000000000519e+00,9.000000000000000000e+01,8.971090255752184817e+01,2.890974424781557750e-01,6.451424200675276444e-02
4.584999999999999964e+00,9.000000000000000000e+01,8.971108306035108626e+01,2.889169396489111863e-01,6.446374121115371059e-02
4.586000000000000298e+00,9.000000000000000000e+01,8.971126347182106997e+01,2.887365281789243121e-01,6.441331813037368126e-02
4.586999999999999744e+00,9.000000000000000000e+01,8.971144379185807338e+01,2.885562081419204561e-01,6.436297251367065209e-02
4.588000000000000078e+00,9.000000000000000000e+01,8.971162402038908112e+01,2.883759796109123807e-01,6.431270411128119091e-02
4.589000000000000412e+00,9.000000000000000000e+01,8.971180415734180258e+01,2.881958426582004740e-01,6.426251267441028536e-02
4.589999999999999858e+00,9.000000000000000000e+01,8.971198420264460083e+01,2.880157973553980622e-01,6.421239795522065696e-02
4.591000000000000192e+00,9.000000000000000000e+01,8.971216415622657792e+01,2.878358437734188646e-01,6.416235970683903389e-02
4.592000000000000526e+00,9.000000000000000000e+01,8.971234401801750380e+01,2.876559819824894837e-01,6.411239768334867084e-02
4.592999999999999972e+00,9.000000000000000000e+01,8.971252378794785898e+01,2.874762120521369146e-01,6.406251163978921026e-02
4.594000000000000306e+00,9.000000000000000000e+01,8.971270346594879186e+01,2.872965340512136923e-01,6.401270133214506663e-02
4.594999999999999751e+00,9.000000000000000000e+01,8.971288305195211876e+01,2.871169480478855118e-01,6.396296651735070005e-02
4.596000000000000085e+00,9.000000000000000000e+01,8.971306254589036655e+01,2.869374541096310627e-01,6.391330695328259481e-02
